Score	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49
WCMC90_3_C	-45.5817289802308	-44.233721689571	-35.4591797157427	103.884550045469	60.9244479506271	97.5647638044376	21.8496360135934	-24.5379966030943	-3.83222039812481	14.7985322409932	36.7989191662725	-38.2627930945718	-0.53162524241614	-23.6743941894369	10.9820611160188	8.38823706194168	15.9638780501445	-20.8147450747719	-6.88662564468379	-1.10966081636805	7.94791638898257	5.03098326275339	-20.0484420991374	-19.8632339151082	8.54833226465793	-19.1717268519656	3.8936769012	-0.622271804053094	5.77798742555466	-14.9216272055221	19.7043440100016	-12.9228352086374	14.1101651281181	23.3712111827832	1.33332239508975	5.40197195700931	-7.38827457727949	49.7407475699531	-7.60234491178959	-23.6752563487388	51.1852957759114	-10.2753619260863	7.58879318765541	-2.63966766410171	-4.58207650739791	2.05140354755429	-1.36643463851078	0.999122438592892	-2.1154121003183e-14
WCMC90_5_C	-55.4279452939459	-55.2127799198453	-18.7300769614511	-15.521739111166	40.5348921838567	97.816958567809	36.999605311104	-12.0203851631204	-24.1059273635793	10.7388756755596	41.6647693630736	-52.3425294389209	-1.54951669642807	-18.1168297207096	14.2397374823683	13.6671046809441	21.5330803657063	-35.2294129687406	-5.74340449692698	-8.19408462224887	4.42682987602432	6.29571842704468	6.05368023395864	6.96087797310232	-46.5533224348136	20.6341361695031	7.55500894843449	26.6453288035171	8.98069293971891	48.0253864994148	-43.6815101510861	22.2015843511229	-6.14675672740935	-31.5211208923615	4.05777680824226	14.4990661695415	22.9086850366769	-22.7848303559914	15.0093363009124	-5.23456922318872	-1.38208444521592	-2.62542151940221	-1.74759757003969	-3.80668638816333	1.53347601762376	-0.36703126093536	1.38915360992247	-0.372004571231652	7.25538522354996e-14
WCMC170_1_C	133.231073920121	-96.1055970498442	164.364884404319	-2.16573728906979	-1.80434774868545	1.50159327993087	-45.6158256259698	15.0868365431393	-31.0412551433876	11.2789172523664	19.4246660412708	-33.5960907899072	38.012644120256	12.4861450116743	-8.58779763963438	-21.8663885384055	-14.7159763123102	2.9934656493591	7.58121608704412	17.5900935027783	-9.26090100312627	5.31974130182965	21.7907490124708	-14.196100174534	-6.50973550570451	-18.4225160564585	7.07356338879153	-12.2638369874417	8.87393981563023	3.78729410797881	4.01814661317094	-0.253121167552824	26.1465969498011	-2.46374557141258	42.3360859194637	9.8912951722416	-4.47221659985559	-9.48184746476973	-11.7129183768632	6.24806303408662	-4.84170465740084	24.640406047792	51.6004838713809	-16.3515862007774	-4.8423265266769	0.851648981949993	1.30545516597179	-0.519908925281299	2.16713799683355e-13
WCMC4_1_C	42.4819363409519	-13.1555219638664	-45.3949334073772	2.87953817146077	-94.8747196350959	-12.9742247190484	27.9588247370513	-24.0194475822083	-14.510225482164	-2.4533999618246	-25.7191627880582	-13.5325011134385	26.919210024212	0.328640973905536	2.6261751108159	-10.6308906184266	1.09185138045568	1.63629232396267	-17.377993639094	35.2415161653272	34.269962334149	15.079868357412	-15.0638657266073	-6.95425602472112	-19.2378950361304	2.18114673411569	-11.9270915362495	-8.87984399343897	-11.8999133467075	-2.47740942007109	6.67204687167348	-5.61413618403441	12.8970770993187	2.60856455926421	3.48443800648788	-29.0355245860303	-12.6142843122687	-46.0924968282561	14.02366083166	-35.0163743442252	34.917438232016	37.99589117867	-15.0141339517005	19.7576716374965	-2.27688946524648	-0.957418561215499	-3.67375522453027	0.678152297640964	-5.94853146232942e-14
WCMC11_1_C	39.8439350473031	-19.0252969318496	-56.3935647833442	-0.621188937520353	-82.2498540211269	-19.6855357114383	22.3352634231887	-42.5996152462759	-3.1892513524877	19.6069433750431	-50.8281742950947	-9.68993341770856	41.535012592411	13.3958226652647	11.3711672577789	8.36022046584026	-0.451129250416308	9.94877861488816	-5.06371429607516	6.44613750753317	20.8677798733961	15.6630356966734	0.453392517897598	-8.51564140929695	-10.94931347634	-5.78447534340325	-8.21074003343259	12.4039826538757	-16.0721429506707	-14.6972113080553	-0.781641345236893	0.748467380337965	-10.828796529936	5.37870742593931	-2.53586816052329	-11.38567814392	7.84392127972816	-19.5863093631387	5.64323656151768	2.53307995617221	5.69041833672304	-69.0132912361359	28.0169889975327	-27.4418221869544	1.73934493878879	-2.96627108541506	0.397489629926775	0.806057162787265	1.01107893623253e-13
WCMC119_1_C	138.051577369282	26.5692775045888	-79.2290023439571	-39.0854986460418	23.0892173494372	-53.8048886058445	-7.16871992725661	-3.78491235653463	-21.3796662995132	37.9666364792508	43.2677962049055	-18.6935413228203	-34.6673429260825	-10.0460504147019	-7.63522452124871	-23.9102937418121	6.2991818824282	23.7753603251823	-0.425216930377181	5.25609271700251	-12.3008483787095	-19.5307725912034	-1.66378107899768	-14.5101987516736	27.1015265343878	9.61129808466033	-4.44819283714106	81.7417549779806	-34.3871517076938	-45.0897027062267	-7.59688403024881	17.1562211087755	18.0187059138756	-11.7355756824363	-3.09069436922938	6.36500105143094	11.7210511602944	-3.27848529754702	-2.41847238598423	1.6837040175662	6.30665888812904	10.768072664595	1.81403032638177	1.13060586665374	-1.27701905451402	-1.35820944278768	1.03456736320702	-0.362054034186786	-2.00231778586021e-13
WCMC63_1_C	105.755488966659	6.12621980597386	-73.5277793774527	-37.3222261387166	20.0633572771599	-2.34413868531546	39.9596127738251	-38.5662416653337	-9.42270536433114	0.818830019095361	-7.12013431904689	-23.2972594894612	75.0756464229533	-29.1408748440397	12.1127545545368	-1.55186414250703	29.6783533854442	-20.8319293552362	3.0991030842217	-67.3074191251608	-70.1892961574882	-14.1246708910846	21.2797783665888	-11.0619506417405	38.1428795707835	30.7942766498795	5.62537611063798	-22.1500924988608	-2.32439172046422	-1.67105520258474	5.09101830519992	-15.4192628650041	-5.62056902118932	15.4930251176178	7.20190511977591	-1.43513776280277	-9.46415399059809	-18.448460120249	-4.36184404978101	-10.1142142879231	-7.5917647112173	2.7932138020855	-7.26044111610586	3.82103551832406	4.57624879182688	-0.375321538738802	1.99722200180656	-0.392895301440857	-4.42392128518262e-14
WCMC139_1_C	69.1615059589097	-49.588863278311	15.1112485541531	-55.7279504870588	133.560045422568	30.485293109926	27.3063138354726	-18.793011667092	-27.6354044984894	41.2104456013303	-64.7455557765956	94.7058542904566	6.08015805540006	-45.5259151080288	50.5268114676615	0.732763124350237	12.177955542039	-19.7887387615136	35.5806654208956	61.5642763772897	-19.8160314257458	-13.4864752787679	-5.67357405136023	11.1841701553448	-11.3876259984309	-8.96108138855027	-8.23268225973407	-7.84259024315346	-1.52928486354502	-11.6884840182843	-15.0607177084181	8.86935653905041	9.92001542699385	1.43783760804299	-2.30433032220432	0.541003144959804	-7.24576998429573	0.66763479147675	2.99987931441771	-0.97982887821663	-0.939420259457193	1.48852339668322	-0.820109064193479	-3.41299436905616	0.990714941207681	0.327014880475999	1.0729181698456	0.0542376707392386	2.10127339248141e-13
WCMC0_6_N	-33.9353570246358	177.101422203216	65.8883149360579	8.23835852100027	-8.36873620114473	25.5674096339865	-13.2415343400733	-36.0059278095015	14.4993036925236	-3.49143231525229	3.89261199221616	8.31565794785604	-10.5647315848013	-8.32113223413017	-6.71477877273803	-3.7573731896615	-5.71506606456912	-7.65962881554932	-4.49102426023591	5.65972011129188	-10.4320144175704	3.12975201192551	-7.91911915544041	-3.79329754645573	9.6926741599166	-0.630851145968917	-1.80730125510833	-14.334420775041	-8.67394349137685	-7.08280237414846	13.3343391251359	-14.7296184940269	2.96223153425553	-19.4021810255565	-18.5981974731984	37.4198519191053	10.7018425531964	-17.3666065725842	12.9088500629708	6.92735436433566	3.16094149631399	-2.7721959280811	11.2277302635847	14.5202751722388	2.53661448834214	0.32664295748286	-2.06612885432915	35.6812643148283	-2.76478943499235e-13
WCMC159_6_C	-136.959992121197	-52.4455840729041	-51.100905511263	-24.9022307114129	-6.23565085643767	-19.421969211923	-76.5651822147037	4.71292987245178	1.0212154331521	-4.8052158383631	18.152322943903	0.225624581585907	10.9138279629829	-5.3771182947613	5.01703905945354	8.2379466002967	-1.53918561302184	13.5664349030696	13.9054302930659	5.80847727897281	21.9339756690833	-18.1438566737872	4.92927326706202	-11.4400250910697	-24.2989806360319	79.2781595576589	22.9919070003616	-23.5656398313732	47.9856955271313	-48.5775444332005	-17.9340917841496	2.13915082458533	20.4845550997919	-1.54151758794841	-13.4253825914232	-1.59757024549631	-7.09871806024694	-2.5142931627686	-11.9702736504658	15.973576683519	10.3784100793026	-5.58418094070152	5.16618241221956	6.78553855106444	-4.17032566586208	-0.150759681404618	1.1304595747136	0.55952738308975	2.1940874003713e-14
WCMC0_1_N	-28.7494426143137	192.90514839201	53.4808087375965	-37.356272476117	-22.955668972478	13.4280738226806	-21.0651354359775	-51.7170296228972	7.76161598626928	12.8034728755066	9.04142734680355	15.6168189258636	1.69526904765258	6.83533165174196	4.42761052637229	-8.19213898145699	7.49680696872982	5.56184960768684	7.55655981300632	-11.0019515010493	10.824758549903	-2.63043204565968	11.515620870851	1.10196603320271	-7.63759499090192	3.20045778344552	-3.79240103529312	14.7038561780199	2.06856570806322	9.78345780193755	-11.5042120325616	9.76670940960739	-6.05485194016724	15.0740274208317	13.0908980059659	-25.6449081211526	-7.08333112028928	11.2207976534363	-10.6407779215477	-3.32446126728997	-4.22141038861113	-0.511255616486356	-0.182608252450867	2.16373494459474	0.947466530920736	57.343213426453	-7.61270580286235	0.948220338800896	-1.37362094694061e-13
WCMC212_1_N	-131.740506557557	71.5506674974588	33.2404661541844	-51.6300356064204	75.2617008439176	-66.6226090975724	76.6830897656617	58.6952237593926	-87.549002939453	-35.1234684886211	-8.44938456408546	-22.0293035098123	-4.0915835820669	108.143220501621	56.7938169364707	-27.8327771921828	35.5066542791486	-29.0480992408443	-5.47442405992965	-5.03437062373673	17.8248131057823	-11.7446850089945	-7.5623155269866	-11.3257280880799	8.62396976545998	-7.22538151462787	1.24554641273176	-3.02900436833374	4.8803539393751	-8.30972683242691	4.16998211607227	-8.09408266813601	2.50359687976617	-0.660405952067295	-5.35898757429317	7.64706863351905	-4.23872002509815	-0.920167552342188	2.68664272814072	-0.262430587877257	0.161432858502903	-2.49302423020305	0.300659427691686	0.61952407053868	0.882171400022272	2.12178320492343	0.427270893190244	-0.183510251899446	4.53559038200366e-15
WCMC0_9_N	-43.0959466923949	174.428910200497	62.9194006728434	-21.1332510040906	-28.1830004528462	9.18132321062471	-12.4171595846648	-42.3744656000521	11.1437915077415	-1.73635327878382	5.12173749102594	5.01955632350495	-10.02696190138	2.50621440722485	1.42501521481572	-4.88280037902178	4.66755210326538	-0.56912938447784	3.37532071431014	-1.29947331327832	3.63302389285624	4.3021147100694	2.15670911678807	0.926664928343739	-2.92182621428245	-3.60978545551767	4.57702772340207	3.5687365354435	2.25387176958562	2.78276574034816	-5.82058665755721	5.60235164589395	0.826098157511323	9.58131721219765	7.69568121328079	-17.4968834769049	-4.68484511882655	8.54468988404569	-2.98077457442796	-4.39463459355308	0.778018581695352	3.47988532771677	-6.7200739973103	-5.33228767733435	0.765752934895033	-14.3741762634891	56.0665549597701	-0.461546277522148	-1.91631456661128e-13
WCMC0_10_N	-28.1709085289934	205.571305815781	72.6268504493259	-45.4870545241578	2.76395010419069	11.0299001706401	-5.67942161116087	-43.4861269502622	2.81688891979334	7.67843582864126	11.9714914144005	17.1745900428406	-2.6504742026355	5.46720204762808	-3.72429533772259	-7.80458792313174	4.28094326824832	-5.42255018314733	7.30115448640355	-13.6043603457183	1.21886323553163	3.7438109949437	10.5392924757295	0.0949402152430728	-7.70272036812115	-4.08299411907293	-2.47296833850945	12.5002372052084	5.11618770380304	14.1825662911674	-11.4079536500218	14.1527213890237	0.0109082178043384	16.487893000842	10.3684185096456	-27.4969546321464	-5.38887210913643	11.6307326326608	-14.1767562621616	4.12060531753936	0.0571267231343223	-10.4671851618593	15.0400619328524	38.5126562874401	-4.2448835983393	-37.3844769861551	-25.0048623657615	-4.76161868279735	-1.25911650897259e-13
WCMC187_1_C	43.1094165463176	-5.54737691276235	-62.0055161299718	0.353279134164212	-74.5297911744266	-23.1689148222582	28.3785923262206	-39.4646371704184	8.12229184030643	15.8849588268035	-42.4474125628867	-29.82386543241	51.0940834353441	2.03722411326892	17.0215608852586	-4.11214035665095	1.84790743391664	5.40386659405641	-11.6439207570115	10.4507458493783	24.7293359550669	-5.26926463602651	-11.7839712451522	9.41508942603874	-9.9168573257261	-3.60374756585072	2.6805780000949	-6.5459776554263	-19.4714591239792	-3.02190450096309	-44.2070546677858	-30.5259819322712	-16.948134502815	2.347265214954	-3.67129239335151	21.2472119868847	22.2235278997396	53.2418353117948	-0.761609119549745	30.8140952241986	-13.6888535021224	30.5344569656518	0.979260777669638	7.7524388215623	-0.513651722336928	-2.40406069927734	-0.87769467524075	-0.0749421803708506	-9.39308801231479e-14
WCMC192_1_N	-177.766813863213	-99.9923865575141	48.3703690006863	1.06060505424995	-72.8906247207168	-64.2143795159737	14.9456734014313	4.32007983903882	-33.110895803207	-8.36340586314909	17.4866540732694	21.633921727912	-36.7326844838907	-30.9161186504605	-2.83055259852121	2.94337374134473	-6.03315845007824	-17.3412512730735	12.4797060468328	2.53419633392256	-18.6401108126798	-17.9715649336142	-18.4503272020214	-31.3237446835497	0.40267042727406	28.8219649023658	-62.2074090218051	-20.6253653158958	-35.0989578153155	15.5069375458838	-0.557170688411962	3.37534264363677	-22.015976352387	-13.7829629109649	35.574128707816	8.47527543110209	7.17961531521773	7.17479361298672	-29.7777704359178	2.26359698772704	14.7562653222915	-5.47294891496073	-3.53030382516367	-2.46067406612353	-2.44595526375958	-0.583601925356844	0.261386392282337	-0.486053519565152	9.56521442455928e-14
WCMC188_1_C	114.508481509973	22.7796828625002	-66.6602549995205	23.9415925744273	42.9689808131596	-29.878441274556	22.4201714697326	-24.8767808748901	26.5299187797584	12.3888367078533	24.8020975851591	-3.27442425630325	-5.84433048027249	-0.0774179501148297	19.1420196989867	-2.8986381998611	-42.5415018751147	46.5644321668962	-14.9759649495949	6.99137648467563	16.1165026354871	-67.8010302508623	-11.8751577263517	-47.2457739660066	24.5274154039161	-35.4132199627798	-4.80127666634014	-22.2200466607105	50.3177263528963	24.7623772813835	-14.3693458747304	2.32551765754071	-14.0067676659549	-23.5942638525081	8.22767208443339	-11.2153404256868	7.59647270619556	-6.56500976368346	4.53438273341454	-3.19767129547961	-1.01578486255181	-8.05661589123541	-6.58436943227584	2.09990463200407	-0.820534543406572	-0.836927777596191	0.55723357482038	0.979506766688229	2.28315853907386e-13
WCMC155_1_N	27.8325266712878	12.0619447117027	-1.2563163007439	233.33170182691	13.6887895329613	-38.3423571622925	-27.3338110214803	-6.28144061998461	-3.45787950358826	2.69760389648721	-6.5321104357254	11.2287767733853	20.5706344826139	15.2983418658048	7.98679886891886	-7.49271476398362	31.7157949676606	-0.436158636658845	20.9554208833183	-12.8998412696265	5.94229728044749	3.90544429517183	17.8524501194336	-17.722596875564	-11.8675158581239	-2.85738785079147	7.79100037656528	-23.2179558026821	-20.3120020980383	-10.8385862272892	9.28093838578443	73.3038674811046	-12.2790623735179	-3.53000818833643	-14.9294487243996	-2.28960647135286	15.1870449338131	4.3970285358591	4.30271835954674	-3.77665094144581	-15.5669020745164	10.6913345620323	-4.87455491052897	0.777983562962092	-0.700171922805723	-1.3887681254295	-1.14712707088964	0.914444107533879	2.51552271580188e-13
